url,checked_on,http_status,url_status,final_url,title,error
https://pleiades.stoa.org/places/570504,2026-08-15,200,ok,https://pleiades.stoa.org/places/570504,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570531,2026-08-15,200,ok,https://pleiades.stoa.org/places/570531,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570567,2026-08-15,200,ok,https://pleiades.stoa.org/places/570567,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570668,2026-08-15,200,ok,https://pleiades.stoa.org/places/570668,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570685,2026-08-15,200,ok,https://pleiades.stoa.org/places/570685,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570707,2026-08-15,200,ok,https://pleiades.stoa.org/places/570707,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570764,2026-08-15,200,ok,https://pleiades.stoa.org/places/570764,Making sure you're not a bot!,
https://pleiades.stoa.org/places/579853,2026-08-15,200,ok,https://pleiades.stoa.org/places/579853,Making sure you're not a bot!,
https://pleiades.stoa.org/places/579872,2026-08-15,200,ok,https://pleiades.stoa.org/places/579872,Making sure you're not a bot!,
https://pleiades.stoa.org/places/579879,2026-08-15,200,ok,https://pleiades.stoa.org/places/579879,Making sure you're not a bot!,
https://pleiades.stoa.org/places/579885,2026-08-15,200,ok,https://pleiades.stoa.org/places/579885,Making sure you're not a bot!,
https://pleiades.stoa.org/places/579910,2026-08-15,200,ok,https://pleiades.stoa.org/places/579910,Making sure you're not a bot!,
https://pleiades.stoa.org/places/579925,2026-08-15,200,ok,https://pleiades.stoa.org/places/579925,Making sure you're not a bot!,
https://pleiades.stoa.org/places/580062,2026-08-15,200,ok,https://pleiades.stoa.org/places/580062,Making sure you're not a bot!,
https://pleiades.stoa.org/places/580086,2026-08-15,200,ok,https://pleiades.stoa.org/places/580086,Making sure you're not a bot!,
https://pleiades.stoa.org/places/589796,2026-08-15,200,ok,https://pleiades.stoa.org/places/589796,Making sure you're not a bot!,
https://pleiades.stoa.org/places/589817,2026-08-15,200,ok,https://pleiades.stoa.org/places/589817,Making sure you're not a bot!,
https://pleiades.stoa.org/places/589872,2026-08-15,200,ok,https://pleiades.stoa.org/places/589872,Making sure you're not a bot!,
https://pleiades.stoa.org/places/589913,2026-08-15,200,ok,https://pleiades.stoa.org/places/589913,Making sure you're not a bot!,
https://pleiades.stoa.org/places/590006,2026-08-15,200,ok,https://pleiades.stoa.org/places/590006,Making sure you're not a bot!,
https://pleiades.stoa.org/places/590030,2026-08-15,200,ok,https://pleiades.stoa.org/places/590030,Making sure you're not a bot!,
https://pleiades.stoa.org/places/590099,2026-08-15,200,ok,https://pleiades.stoa.org/places/590099,Making sure you're not a bot!,
