entity_source_id,entity_id,source_id,support_scope,is_primary
es-kingdom-cyrene-magas-discovery-dd8bc12f19e5-description,kingdom-cyrene-magas,src-discovery-dd8bc12f19e5,description,1
es-kingdom-cyrene-magas-discovery-dd8bc12f19e5-geometry,kingdom-cyrene-magas,src-discovery-dd8bc12f19e5,geometry,1
es-kingdom-cyrene-magas-discovery-dd8bc12f19e5-identity,kingdom-cyrene-magas,src-discovery-dd8bc12f19e5,identity,1
es-kingdom-cyrene-magas-discovery-dd8bc12f19e5-names,kingdom-cyrene-magas,src-discovery-dd8bc12f19e5,names,1
es-kingdom-cyrene-magas-discovery-dd8bc12f19e5-relationships,kingdom-cyrene-magas,src-discovery-dd8bc12f19e5,relationships,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-chronology,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,chronology,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-classification,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,classification,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-description,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,description,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-geometry,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,geometry,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-identity,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,identity,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-names,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,names,1
es-kingdom-epirus-aeacid-cambridge-96106a304cc6-relationships,kingdom-epirus-aeacid,src-cambridge-96106a304cc6,relationships,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-chronology,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,chronology,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-classification,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,classification,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-description,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,description,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-geometry,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,geometry,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-identity,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,identity,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-names,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,names,1
es-kingdom-greco-bactrian-diodotid-metmuseum-50fe20dc493f-relationships,kingdom-greco-bactrian-diodotid,src-metmuseum-50fe20dc493f,relationships,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-chronology,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,chronology,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-classification,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,classification,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-description,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,description,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-geometry,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,geometry,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-identity,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,identity,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-names,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,names,1
es-kingdom-greco-bactrian-eucratid-iranicaonline-12958b1a4563-relationships,kingdom-greco-bactrian-eucratid,src-iranicaonline-12958b1a4563,relationships,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-chronology,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,chronology,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-classification,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,classification,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-description,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,description,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-geometry,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,geometry,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-identity,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,identity,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-names,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,names,1
es-kingdom-greco-bactrian-euthydemid-iranicaonline-5997875976eb-relationships,kingdom-greco-bactrian-euthydemid,src-iranicaonline-5997875976eb,relationships,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-chronology,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,chronology,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-classification,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,classification,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-description,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,description,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-geometry,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,geometry,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-identity,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,identity,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-names,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,names,1
es-kingdom-indo-greek-early-iranicaonline-2d20b536f2f7-relationships,kingdom-indo-greek-early,src-iranicaonline-2d20b536f2f7,relationships,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-chronology,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,chronology,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-classification,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,classification,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-description,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,description,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-geometry,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,geometry,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-identity,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,identity,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-names,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,names,1
es-kingdom-indo-greek-late-iranicaonline-2d20b536f2f7-relationships,kingdom-indo-greek-late,src-iranicaonline-2d20b536f2f7,relationships,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-chronology,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,chronology,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-classification,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,classification,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-description,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,description,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-geometry,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,geometry,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-identity,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,identity,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-names,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,names,1
es-kingdom-indo-greek-menandrid-iranicaonline-2d20b536f2f7-relationships,kingdom-indo-greek-menandrid,src-iranicaonline-2d20b536f2f7,relationships,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-chronology,kingdom-iolcos-palatial,src-odysseus-589898851f92,chronology,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-classification,kingdom-iolcos-palatial,src-odysseus-589898851f92,classification,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-description,kingdom-iolcos-palatial,src-odysseus-589898851f92,description,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-geometry,kingdom-iolcos-palatial,src-odysseus-589898851f92,geometry,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-identity,kingdom-iolcos-palatial,src-odysseus-589898851f92,identity,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-names,kingdom-iolcos-palatial,src-odysseus-589898851f92,names,1
es-kingdom-iolcos-palatial-odysseus-589898851f92-relationships,kingdom-iolcos-palatial,src-odysseus-589898851f92,relationships,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-chronology,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,chronology,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-classification,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,classification,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-description,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,description,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-geometry,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,geometry,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-identity,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,identity,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-names,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,names,1
es-kingdom-knossos-mycenaean-odysseus-9e3ae0cba911-relationships,kingdom-knossos-mycenaean,src-odysseus-9e3ae0cba911,relationships,1
es-kingdom-lysimachid-pleiades-501458-chronology,kingdom-lysimachid,src-pleiades-501458,chronology,1
es-kingdom-lysimachid-pleiades-501458-classification,kingdom-lysimachid,src-pleiades-501458,classification,1
es-kingdom-lysimachid-pleiades-501458-description,kingdom-lysimachid,src-pleiades-501458,description,1
es-kingdom-lysimachid-pleiades-501458-geometry,kingdom-lysimachid,src-pleiades-501458,geometry,1
es-kingdom-lysimachid-pleiades-501458-identity,kingdom-lysimachid,src-pleiades-501458,identity,1
es-kingdom-lysimachid-pleiades-501458-names,kingdom-lysimachid,src-pleiades-501458,names,1
es-kingdom-lysimachid-pleiades-501458-relationships,kingdom-lysimachid,src-pleiades-501458,relationships,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-chronology,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,chronology,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-classification,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,classification,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-description,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,description,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-geometry,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,geometry,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-identity,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,identity,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-names,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,names,1
es-kingdom-macedon-antigonid-metmuseum-50fe20dc493f-relationships,kingdom-macedon-antigonid,src-metmuseum-50fe20dc493f,relationships,1
es-kingdom-macedon-argead-whc-0aeb662441d4-chronology,kingdom-macedon-argead,src-whc-0aeb662441d4,chronology,1
es-kingdom-macedon-argead-whc-0aeb662441d4-classification,kingdom-macedon-argead,src-whc-0aeb662441d4,classification,1
es-kingdom-macedon-argead-whc-0aeb662441d4-description,kingdom-macedon-argead,src-whc-0aeb662441d4,description,1
es-kingdom-macedon-argead-whc-0aeb662441d4-geometry,kingdom-macedon-argead,src-whc-0aeb662441d4,geometry,1
es-kingdom-macedon-argead-whc-0aeb662441d4-identity,kingdom-macedon-argead,src-whc-0aeb662441d4,identity,1
es-kingdom-macedon-argead-whc-0aeb662441d4-names,kingdom-macedon-argead,src-whc-0aeb662441d4,names,1
es-kingdom-macedon-argead-whc-0aeb662441d4-relationships,kingdom-macedon-argead,src-whc-0aeb662441d4,relationships,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-chronology,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,chronology,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-classification,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,classification,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-description,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,description,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-geometry,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,geometry,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-identity,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,identity,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-names,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,names,1
es-kingdom-macedon-kassandrid-metmuseum-50fe20dc493f-relationships,kingdom-macedon-kassandrid,src-metmuseum-50fe20dc493f,relationships,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-chronology,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,chronology,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-classification,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,classification,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-description,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,description,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-geometry,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,geometry,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-identity,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,identity,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-names,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,names,1
es-kingdom-mycenae-palatial-whc-20fbbfc3302f-relationships,kingdom-mycenae-palatial,src-whc-20fbbfc3302f,relationships,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-chronology,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,chronology,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-classification,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,classification,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-description,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,description,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-geometry,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,geometry,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-identity,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,identity,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-names,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,names,1
es-kingdom-orchomenos-palatial-mthv-3f5f755ed462-relationships,kingdom-orchomenos-palatial,src-mthv-3f5f755ed462,relationships,1
es-kingdom-paphos-cyprus-websites-d5246844b076-chronology,kingdom-paphos-cyprus,src-websites-d5246844b076,chronology,1
es-kingdom-paphos-cyprus-websites-d5246844b076-classification,kingdom-paphos-cyprus,src-websites-d5246844b076,classification,1
es-kingdom-paphos-cyprus-websites-d5246844b076-description,kingdom-paphos-cyprus,src-websites-d5246844b076,description,1
es-kingdom-paphos-cyprus-websites-d5246844b076-geometry,kingdom-paphos-cyprus,src-websites-d5246844b076,geometry,1
es-kingdom-paphos-cyprus-websites-d5246844b076-identity,kingdom-paphos-cyprus,src-websites-d5246844b076,identity,1
es-kingdom-paphos-cyprus-websites-d5246844b076-names,kingdom-paphos-cyprus,src-websites-d5246844b076,names,1
es-kingdom-paphos-cyprus-websites-d5246844b076-relationships,kingdom-paphos-cyprus,src-websites-d5246844b076,relationships,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-chronology,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,chronology,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-classification,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,classification,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-description,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,description,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-geometry,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,geometry,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-identity,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,identity,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-names,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,names,1
es-kingdom-pontus-mithridatid-metmuseum-50fe20dc493f-relationships,kingdom-pontus-mithridatid,src-metmuseum-50fe20dc493f,relationships,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-chronology,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,chronology,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-classification,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,classification,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-description,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,description,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-geometry,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,geometry,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-identity,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,identity,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-names,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,names,1
es-kingdom-ptolemaic-egypt-metmuseum-9200258a95cb-relationships,kingdom-ptolemaic-egypt,src-metmuseum-9200258a95cb,relationships,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-chronology,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,chronology,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-classification,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,classification,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-description,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,description,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-geometry,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,geometry,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-identity,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,identity,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-names,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,names,1
es-kingdom-pylos-palatial-odysseus-00e2d87ae4a8-relationships,kingdom-pylos-palatial,src-odysseus-00e2d87ae4a8,relationships,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-chronology,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,chronology,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-classification,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,classification,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-description,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,description,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-geometry,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,geometry,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-identity,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,identity,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-names,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,names,1
es-kingdom-salamis-cyprus-uni-muenster-0a0030be4d2a-relationships,kingdom-salamis-cyprus,src-uni-muenster-0a0030be4d2a,relationships,1
es-kingdom-seleucid-metmuseum-31540f5687cf-chronology,kingdom-seleucid,src-metmuseum-31540f5687cf,chronology,1
es-kingdom-seleucid-metmuseum-31540f5687cf-classification,kingdom-seleucid,src-metmuseum-31540f5687cf,classification,1
es-kingdom-seleucid-metmuseum-31540f5687cf-description,kingdom-seleucid,src-metmuseum-31540f5687cf,description,1
es-kingdom-seleucid-metmuseum-31540f5687cf-geometry,kingdom-seleucid,src-metmuseum-31540f5687cf,geometry,1
es-kingdom-seleucid-metmuseum-31540f5687cf-identity,kingdom-seleucid,src-metmuseum-31540f5687cf,identity,1
es-kingdom-seleucid-metmuseum-31540f5687cf-names,kingdom-seleucid,src-metmuseum-31540f5687cf,names,1
es-kingdom-seleucid-metmuseum-31540f5687cf-relationships,kingdom-seleucid,src-metmuseum-31540f5687cf,relationships,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-chronology,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,chronology,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-classification,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,classification,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-description,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,description,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-geometry,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,geometry,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-identity,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,identity,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-names,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,names,1
es-kingdom-syracuse-agathocles-britishmuseum-073d3f0a8ae4-relationships,kingdom-syracuse-agathocles,src-britishmuseum-073d3f0a8ae4,relationships,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-chronology,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,chronology,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-classification,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,classification,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-description,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,description,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-geometry,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,geometry,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-identity,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,identity,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-names,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,names,1
es-kingdom-syracuse-hieron-ii-britishmuseum-d101eb623c92-relationships,kingdom-syracuse-hieron-ii,src-britishmuseum-d101eb623c92,relationships,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-chronology,kingdom-thebes-palatial,src-mthv-3f5f755ed462,chronology,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-classification,kingdom-thebes-palatial,src-mthv-3f5f755ed462,classification,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-description,kingdom-thebes-palatial,src-mthv-3f5f755ed462,description,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-geometry,kingdom-thebes-palatial,src-mthv-3f5f755ed462,geometry,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-identity,kingdom-thebes-palatial,src-mthv-3f5f755ed462,identity,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-names,kingdom-thebes-palatial,src-mthv-3f5f755ed462,names,1
es-kingdom-thebes-palatial-mthv-3f5f755ed462-relationships,kingdom-thebes-palatial,src-mthv-3f5f755ed462,relationships,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-chronology,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,chronology,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-classification,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,classification,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-description,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,description,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-geometry,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,geometry,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-identity,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,identity,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-names,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,names,1
es-kingdom-tiryns-palatial-whc-20fbbfc3302f-relationships,kingdom-tiryns-palatial,src-whc-20fbbfc3302f,relationships,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-chronology,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,chronology,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-classification,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,classification,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-description,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,description,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-geometry,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,geometry,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-identity,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,identity,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-names,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,names,1
es-sanctuary-aegina-aphaia-sanctuary-pleiades-579872-relationships,sanctuary-aegina-aphaia-sanctuary,src-pleiades-579872,relationships,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-chronology,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,chronology,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-classification,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,classification,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-description,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,description,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-geometry,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,geometry,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-identity,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,identity,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-names,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,names,1
es-sanctuary-akragas-concordia-temple-sanctuary-pleiades-943504072-relationships,sanctuary-akragas-concordia-temple-sanctuary,src-pleiades-943504072,relationships,1
es-sanctuary-alexandria-serapeum-pleiades-182618516-chronology,sanctuary-alexandria-serapeum,src-pleiades-182618516,chronology,1
es-sanctuary-alexandria-serapeum-pleiades-182618516-classification,sanctuary-alexandria-serapeum,src-pleiades-182618516,classification,1
es-sanctuary-alexandria-serapeum-pleiades-182618516-description,sanctuary-alexandria-serapeum,src-pleiades-182618516,description,1
es-sanctuary-alexandria-serapeum-pleiades-182618516-geometry,sanctuary-alexandria-serapeum,src-pleiades-182618516,geometry,1
es-sanctuary-alexandria-serapeum-pleiades-182618516-identity,sanctuary-alexandria-serapeum,src-pleiades-182618516,identity,1
es-sanctuary-alexandria-serapeum-pleiades-182618516-names,sanctuary-alexandria-serapeum,src-pleiades-182618516,names,1
