name_id,entity_id,name,language,script,name_type,is_preferred,start_year,end_year,source_id,review_state
name-kingdom-iolcos-palatial-grc-ancient,kingdom-iolcos-palatial,Ἰωλκός,grc,Grek,ancient,0,,,src-odysseus-589898851f92,reviewed
name-kingdom-knossos-mycenaean-el-preferred,kingdom-knossos-mycenaean,Μυκηναϊκή ανακτορική φάση της Κνωσού,el,Grek,preferred,1,,,src-odysseus-9e3ae0cba911,reviewed
name-kingdom-knossos-mycenaean-en-preferred,kingdom-knossos-mycenaean,Mycenaean Knossos Palatial State,en,Latn,preferred,1,,,src-odysseus-9e3ae0cba911,reviewed
name-kingdom-knossos-mycenaean-grc-ancient,kingdom-knossos-mycenaean,Κνωσός (Γραμμική Β: ko-no-so),grc,Grek,ancient,0,,,src-odysseus-9e3ae0cba911,reviewed
name-kingdom-lysimachid-el-preferred,kingdom-lysimachid,Βασίλειο του Λυσιμάχου,el,Grek,preferred,1,,,src-pleiades-501458,reviewed
name-kingdom-lysimachid-en-preferred,kingdom-lysimachid,Lysimachid Kingdom,en,Latn,preferred,1,,,src-pleiades-501458,reviewed
name-kingdom-lysimachid-grc-ancient,kingdom-lysimachid,Βασιλεία Λυσιμάχου,grc,Grek,ancient,0,,,src-pleiades-501458,reviewed
name-kingdom-macedon-antigonid-el-preferred,kingdom-macedon-antigonid,Βασίλειο της Μακεδονίας των Αντιγονιδών,el,Grek,preferred,1,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-macedon-antigonid-en-preferred,kingdom-macedon-antigonid,Antigonid Kingdom of Macedon,en,Latn,preferred,1,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-macedon-antigonid-grc-ancient,kingdom-macedon-antigonid,Μακεδονία,grc,Grek,ancient,0,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-macedon-argead-el-preferred,kingdom-macedon-argead,Βασίλειο της Μακεδονίας των Αργεαδών,el,Grek,preferred,1,,,src-whc-fd006971700c,reviewed
name-kingdom-macedon-argead-en-preferred,kingdom-macedon-argead,Argead Kingdom of Macedon,en,Latn,preferred,1,,,src-whc-fd006971700c,reviewed
name-kingdom-macedon-argead-grc-ancient,kingdom-macedon-argead,Μακεδονία / Μακεδόνων βασιλεία,grc,Grek,ancient,0,,,src-whc-fd006971700c,reviewed
name-kingdom-macedon-kassandrid-el-preferred,kingdom-macedon-kassandrid,Βασίλειο της Μακεδονίας των Κασσανδριδών,el,Grek,preferred,1,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-macedon-kassandrid-en-preferred,kingdom-macedon-kassandrid,Kassandrid Kingdom of Macedon,en,Latn,preferred,1,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-macedon-kassandrid-grc-ancient,kingdom-macedon-kassandrid,Μακεδονία,grc,Grek,ancient,0,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-mycenae-palatial-el-preferred,kingdom-mycenae-palatial,Ανακτορικό κράτος των Μυκηνών,el,Grek,preferred,1,,,src-whc-6306f630553d,reviewed
name-kingdom-mycenae-palatial-en-preferred,kingdom-mycenae-palatial,Mycenae Palatial State,en,Latn,preferred,1,,,src-whc-6306f630553d,reviewed
name-kingdom-mycenae-palatial-grc-ancient,kingdom-mycenae-palatial,Μυκῆναι,grc,Grek,ancient,0,,,src-whc-6306f630553d,reviewed
name-kingdom-orchomenos-palatial-el-preferred,kingdom-orchomenos-palatial,Ανακτορικό κράτος του Ορχομενού,el,Grek,preferred,1,,,src-mthv-715d665b63b5,reviewed
name-kingdom-orchomenos-palatial-en-preferred,kingdom-orchomenos-palatial,Orchomenos Palatial State,en,Latn,preferred,1,,,src-mthv-715d665b63b5,reviewed
name-kingdom-orchomenos-palatial-grc-ancient,kingdom-orchomenos-palatial,Ὀρχομενός,grc,Grek,ancient,0,,,src-mthv-715d665b63b5,reviewed
name-kingdom-paphos-cyprus-el-preferred,kingdom-paphos-cyprus,Πόλη-βασίλειο της Πάφου,el,Grek,preferred,1,,,src-websites-d5246844b076,reviewed
name-kingdom-paphos-cyprus-en-preferred,kingdom-paphos-cyprus,City-Kingdom of Paphos,en,Latn,preferred,1,,,src-websites-d5246844b076,reviewed
name-kingdom-paphos-cyprus-grc-ancient,kingdom-paphos-cyprus,Πάφος,grc,Grek,ancient,0,,,src-websites-d5246844b076,reviewed
name-kingdom-pontus-mithridatid-el-preferred,kingdom-pontus-mithridatid,Βασίλειο του Πόντου,el,Grek,preferred,1,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-pontus-mithridatid-en-preferred,kingdom-pontus-mithridatid,Kingdom of Pontus,en,Latn,preferred,1,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-pontus-mithridatid-grc-ancient,kingdom-pontus-mithridatid,Βασιλεία τοῦ Πόντου,grc,Grek,ancient,0,,,src-metmuseum-50fe20dc493f,reviewed
name-kingdom-ptolemaic-egypt-el-preferred,kingdom-ptolemaic-egypt,Πτολεμαϊκό Βασίλειο της Αιγύπτου,el,Grek,preferred,1,,,src-metmuseum-9200258a95cb,reviewed
name-kingdom-ptolemaic-egypt-en-preferred,kingdom-ptolemaic-egypt,Ptolemaic Kingdom of Egypt,en,Latn,preferred,1,,,src-metmuseum-9200258a95cb,reviewed
name-kingdom-ptolemaic-egypt-grc-ancient,kingdom-ptolemaic-egypt,Βασιλεία τῶν Πτολεμαίων,grc,Grek,ancient,0,,,src-metmuseum-9200258a95cb,reviewed
name-kingdom-pylos-palatial-el-preferred,kingdom-pylos-palatial,Ανακτορικό κράτος της Πύλου,el,Grek,preferred,1,,,src-odysseus-00e2d87ae4a8,reviewed
name-kingdom-pylos-palatial-en-preferred,kingdom-pylos-palatial,Pylos Palatial State,en,Latn,preferred,1,,,src-odysseus-00e2d87ae4a8,reviewed
name-kingdom-pylos-palatial-grc-ancient,kingdom-pylos-palatial,Πύλος,grc,Grek,ancient,0,,,src-odysseus-00e2d87ae4a8,reviewed
name-kingdom-salamis-cyprus-el-preferred,kingdom-salamis-cyprus,Πόλη-βασίλειο της Σαλαμίνας Κύπρου,el,Grek,preferred,1,,,src-uni-muenster-0a0030be4d2a,reviewed
name-kingdom-salamis-cyprus-en-preferred,kingdom-salamis-cyprus,"City-Kingdom of Salamis, Cyprus",en,Latn,preferred,1,,,src-uni-muenster-0a0030be4d2a,reviewed
name-kingdom-salamis-cyprus-grc-ancient,kingdom-salamis-cyprus,Σαλαμίς,grc,Grek,ancient,0,,,src-uni-muenster-0a0030be4d2a,reviewed
name-kingdom-seleucid-el-preferred,kingdom-seleucid,Σελευκιδικό Βασίλειο,el,Grek,preferred,1,,,src-metmuseum-31540f5687cf,reviewed
name-kingdom-seleucid-en-preferred,kingdom-seleucid,Seleucid Empire,en,Latn,preferred,1,,,src-metmuseum-31540f5687cf,reviewed
name-kingdom-seleucid-grc-ancient,kingdom-seleucid,Βασιλεία τῶν Σελευκιδῶν,grc,Grek,ancient,0,,,src-metmuseum-31540f5687cf,reviewed
name-kingdom-syracuse-agathocles-el-preferred,kingdom-syracuse-agathocles,Βασίλειο των Συρακουσών του Αγαθοκλή,el,Grek,preferred,1,,,src-britishmuseum-073d3f0a8ae4,reviewed
name-kingdom-syracuse-agathocles-en-preferred,kingdom-syracuse-agathocles,Kingdom of Syracuse under Agathocles,en,Latn,preferred,1,,,src-britishmuseum-073d3f0a8ae4,reviewed
name-kingdom-syracuse-agathocles-grc-ancient,kingdom-syracuse-agathocles,Συράκουσαι,grc,Grek,ancient,0,,,src-britishmuseum-073d3f0a8ae4,reviewed
name-kingdom-syracuse-hieron-ii-el-preferred,kingdom-syracuse-hieron-ii,Βασίλειο των Συρακουσών του Ιέρωνα Β΄,el,Grek,preferred,1,,,src-britishmuseum-d101eb623c92,reviewed
name-kingdom-syracuse-hieron-ii-en-preferred,kingdom-syracuse-hieron-ii,Kingdom of Syracuse under Hieron II,en,Latn,preferred,1,,,src-britishmuseum-d101eb623c92,reviewed
name-kingdom-syracuse-hieron-ii-grc-ancient,kingdom-syracuse-hieron-ii,Συράκουσαι,grc,Grek,ancient,0,,,src-britishmuseum-d101eb623c92,reviewed
name-kingdom-thebes-palatial-el-preferred,kingdom-thebes-palatial,Ανακτορικό κράτος της Θήβας,el,Grek,preferred,1,,,src-mthv-715d665b63b5,reviewed
name-kingdom-thebes-palatial-en-preferred,kingdom-thebes-palatial,Thebes Palatial State,en,Latn,preferred,1,,,src-mthv-715d665b63b5,reviewed
name-kingdom-thebes-palatial-grc-ancient,kingdom-thebes-palatial,Θῆβαι,grc,Grek,ancient,0,,,src-mthv-715d665b63b5,reviewed
name-kingdom-tiryns-palatial-el-preferred,kingdom-tiryns-palatial,Ανακτορικό κράτος της Τίρυνθας,el,Grek,preferred,1,,,src-whc-6306f630553d,reviewed
name-kingdom-tiryns-palatial-en-preferred,kingdom-tiryns-palatial,Tiryns Palatial State,en,Latn,preferred,1,,,src-whc-6306f630553d,reviewed
name-kingdom-tiryns-palatial-grc-ancient,kingdom-tiryns-palatial,Τίρυνς,grc,Grek,ancient,0,,,src-whc-6306f630553d,reviewed
name-sanctuary-aegina-aphaia-sanctuary-el-preferred,sanctuary-aegina-aphaia-sanctuary,Ιερό της Αφαίας στην Αίγινα,el,Grek,preferred,1,,,src-pleiades-579872,reviewed
name-sanctuary-aegina-aphaia-sanctuary-en-preferred,sanctuary-aegina-aphaia-sanctuary,Sanctuary of Aphaia on Aegina,en,Latn,preferred,1,,,src-pleiades-579872,reviewed
name-sanctuary-aegina-aphaia-sanctuary-grc-ancient,sanctuary-aegina-aphaia-sanctuary,Ἀφαίας ἱερόν,grc,Grek,ancient,0,,,src-pleiades-579872,reviewed
name-sanctuary-akragas-concordia-temple-sanctuary-el-preferred,sanctuary-akragas-concordia-temple-sanctuary,Ναός της Ομόνοιας στον Ακράγαντα,el,Grek,preferred,1,,,src-pleiades-943504072,reviewed
name-sanctuary-akragas-concordia-temple-sanctuary-en-preferred,sanctuary-akragas-concordia-temple-sanctuary,Temple of Concordia at Akragas,en,Latn,preferred,1,,,src-pleiades-943504072,reviewed
name-sanctuary-alexandria-serapeum-el-preferred,sanctuary-alexandria-serapeum,Σεραπείο Αλεξάνδρειας,el,Grek,preferred,1,,,src-pleiades-182618516,reviewed
name-sanctuary-alexandria-serapeum-en-preferred,sanctuary-alexandria-serapeum,Serapeum of Alexandria,en,Latn,preferred,1,,,src-pleiades-182618516,reviewed
name-sanctuary-alexandria-serapeum-grc-ancient,sanctuary-alexandria-serapeum,Σαραπεῖον,grc,Grek,ancient,0,,,src-pleiades-182618516,reviewed
name-sanctuary-amyklaion-apollo-sanctuary-el-preferred,sanctuary-amyklaion-apollo-sanctuary,Αμυκλαίο,el,Grek,preferred,1,,,src-pleiades-73644851,reviewed
name-sanctuary-amyklaion-apollo-sanctuary-en-preferred,sanctuary-amyklaion-apollo-sanctuary,Amyklaion Sanctuary of Apollo,en,Latn,preferred,1,,,src-pleiades-73644851,reviewed
name-sanctuary-amyklaion-apollo-sanctuary-grc-ancient,sanctuary-amyklaion-apollo-sanctuary,Ἀμύκλαι,grc,Grek,ancient,0,,,src-pleiades-73644851,reviewed
name-sanctuary-aphrodisias-aphrodite-sanctuary-el-preferred,sanctuary-aphrodisias-aphrodite-sanctuary,Ιερό της Αφροδίτης στην Αφροδισιάδα,el,Grek,preferred,1,,,src-aphrodisias-excavations-68b8b8553e48,reviewed
name-sanctuary-aphrodisias-aphrodite-sanctuary-en-preferred,sanctuary-aphrodisias-aphrodite-sanctuary,Sanctuary of Aphrodite at Aphrodisias,en,Latn,preferred,1,,,src-aphrodisias-excavations-68b8b8553e48,reviewed
name-sanctuary-aphrodisias-aphrodite-sanctuary-grc-ancient,sanctuary-aphrodisias-aphrodite-sanctuary,Ἀφροδίτης ἱερόν,grc,Grek,ancient,0,,,src-aphrodisias-excavations-68b8b8553e48,reviewed
name-sanctuary-apollonia-pontica-apollo-ietros-sanctuary-el-preferred,sanctuary-apollonia-pontica-apollo-ietros-sanctuary,Ιερό του Απόλλωνα Ιητρού στην Απολλωνία Ποντική,el,Grek,preferred,1,,,src-pleiades-216706,reviewed
name-sanctuary-apollonia-pontica-apollo-ietros-sanctuary-en-preferred,sanctuary-apollonia-pontica-apollo-ietros-sanctuary,Sanctuary of Apollo Ietros at Apollonia Pontica,en,Latn,preferred,1,,,src-pleiades-216706,reviewed
name-sanctuary-apollonia-pontica-apollo-ietros-sanctuary-grc-ancient,sanctuary-apollonia-pontica-apollo-ietros-sanctuary,Ἀπόλλων Ἰητρός,grc,Grek,ancient,0,,,src-pleiades-216706,reviewed
name-sanctuary-argive-heraion-el-preferred,sanctuary-argive-heraion,Αργείο Ηραίο,el,Grek,preferred,1,,,src-pleiades-570289,reviewed
name-sanctuary-argive-heraion-en-preferred,sanctuary-argive-heraion,Argive Heraion,en,Latn,preferred,1,,,src-pleiades-570289,reviewed
name-sanctuary-argive-heraion-grc-ancient,sanctuary-argive-heraion,Ἡραῖον τὸ Ἀργεῖον,grc,Grek,ancient,0,,,src-pleiades-570289,reviewed
name-sanctuary-athens-acropolis-sacred-center-el-preferred,sanctuary-athens-acropolis-sacred-center,Ιερό κέντρο της Ακρόπολης Αθηνών,el,Grek,preferred,1,,,src-pleiades-638356144,reviewed
name-sanctuary-athens-acropolis-sacred-center-en-preferred,sanctuary-athens-acropolis-sacred-center,Sacred Center of the Athenian Acropolis,en,Latn,preferred,1,,,src-pleiades-638356144,reviewed
name-sanctuary-athens-acropolis-sacred-center-grc-ancient,sanctuary-athens-acropolis-sacred-center,Ἀκρόπολις Ἀθηνῶν,grc,Grek,ancient,0,,,src-pleiades-638356144,reviewed
name-sanctuary-bassae-apollo-epikourios-el-preferred,sanctuary-bassae-apollo-epikourios,Ναός Επικουρίου Απόλλωνα στις Βάσσες,el,Grek,preferred,1,,,src-pleiades-570148,reviewed
name-sanctuary-bassae-apollo-epikourios-en-preferred,sanctuary-bassae-apollo-epikourios,Temple of Apollo Epikourios at Bassae,en,Latn,preferred,1,,,src-pleiades-570148,reviewed
name-sanctuary-bassae-apollo-epikourios-grc-ancient,sanctuary-bassae-apollo-epikourios,Βάσσαι,grc,Grek,ancient,0,,,src-pleiades-570148,reviewed
name-sanctuary-brauron-artemis-sanctuary-el-preferred,sanctuary-brauron-artemis-sanctuary,Ιερό της Αρτέμιδος στη Βραυρώνα,el,Grek,preferred,1,,,src-pleiades-579879,reviewed
name-sanctuary-brauron-artemis-sanctuary-en-preferred,sanctuary-brauron-artemis-sanctuary,Sanctuary of Artemis at Brauron,en,Latn,preferred,1,,,src-pleiades-579879,reviewed
name-sanctuary-brauron-artemis-sanctuary-grc-ancient,sanctuary-brauron-artemis-sanctuary,Βραυρών,grc,Grek,ancient,0,,,src-pleiades-579879,reviewed
name-sanctuary-chersonesos-parthenos-sanctuary-el-preferred,sanctuary-chersonesos-parthenos-sanctuary,Ιερό της Παρθένου στη Χερσόνησο,el,Grek,preferred,1,,,src-whc-329a28f5c851,reviewed
name-sanctuary-chersonesos-parthenos-sanctuary-en-preferred,sanctuary-chersonesos-parthenos-sanctuary,Sanctuary of Parthenos at Tauric Chersonesos,en,Latn,preferred,1,,,src-whc-329a28f5c851,reviewed
name-sanctuary-chersonesos-parthenos-sanctuary-grc-ancient,sanctuary-chersonesos-parthenos-sanctuary,Παρθένου ἱερόν,grc,Grek,ancient,0,,,src-whc-329a28f5c851,reviewed
name-sanctuary-claros-apollo-oracle-el-preferred,sanctuary-claros-apollo-oracle,Μαντείο του Απόλλωνα στην Κλάρο,el,Grek,preferred,1,,,src-pleiades-599719,reviewed
name-sanctuary-claros-apollo-oracle-en-preferred,sanctuary-claros-apollo-oracle,Oracle of Apollo at Claros,en,Latn,preferred,1,,,src-pleiades-599719,reviewed
name-sanctuary-claros-apollo-oracle-grc-ancient,sanctuary-claros-apollo-oracle,Κλάρος,grc,Grek,ancient,0,,,src-pleiades-599719,reviewed
name-sanctuary-crete-idaion-antron-el-preferred,sanctuary-crete-idaion-antron,Ιδαίο Άντρο,el,Grek,preferred,1,,,src-pleiades-589817,reviewed
name-sanctuary-crete-idaion-antron-en-preferred,sanctuary-crete-idaion-antron,Idaean Cave Sanctuary,en,Latn,preferred,1,,,src-pleiades-589817,reviewed
name-sanctuary-crete-idaion-antron-grc-ancient,sanctuary-crete-idaion-antron,Ἰδαῖον Ἄντρον,grc,Grek,ancient,0,,,src-pleiades-589817,reviewed
name-sanctuary-crete-iuktas-peak-sanctuary-el-preferred,sanctuary-crete-iuktas-peak-sanctuary,Ιερό κορυφής Γιούχτα,el,Grek,preferred,1,,,src-pleiades-559217802,reviewed
name-sanctuary-crete-iuktas-peak-sanctuary-en-preferred,sanctuary-crete-iuktas-peak-sanctuary,Iuktas Peak Sanctuary,en,Latn,preferred,1,,,src-pleiades-559217802,reviewed
name-sanctuary-crete-iuktas-peak-sanctuary-grc-ancient,sanctuary-crete-iuktas-peak-sanctuary,Ἰυκτός,grc,Grek,ancient,0,,,src-pleiades-559217802,reviewed
name-sanctuary-croton-hera-lacinia-sanctuary-el-preferred,sanctuary-croton-hera-lacinia-sanctuary,Ιερό της Ήρας Λακινίας,el,Grek,preferred,1,,,src-pleiades-452332,reviewed
name-sanctuary-croton-hera-lacinia-sanctuary-en-preferred,sanctuary-croton-hera-lacinia-sanctuary,Sanctuary of Hera Lacinia,en,Latn,preferred,1,,,src-pleiades-452332,reviewed
name-sanctuary-croton-hera-lacinia-sanctuary-grc-ancient,sanctuary-croton-hera-lacinia-sanctuary,Ἡραῖον Λακίνιον,grc,Grek,ancient,0,,,src-pleiades-452332,reviewed
name-sanctuary-cyrene-apollo-sanctuary-el-preferred,sanctuary-cyrene-apollo-sanctuary,Ιερό του Απόλλωνα στην Κυρήνη,el,Grek,preferred,1,,,src-pleiades-464482220,reviewed
name-sanctuary-cyrene-apollo-sanctuary-en-preferred,sanctuary-cyrene-apollo-sanctuary,Sanctuary of Apollo at Cyrene,en,Latn,preferred,1,,,src-pleiades-464482220,reviewed
name-sanctuary-cyrene-apollo-sanctuary-grc-ancient,sanctuary-cyrene-apollo-sanctuary,Ἀπόλλωνος Καρνείου ἱερόν,grc,Grek,ancient,0,,,src-pleiades-464482220,reviewed
name-sanctuary-cyrene-zeus-sanctuary-el-preferred,sanctuary-cyrene-zeus-sanctuary,Ιερό του Διός στην Κυρήνη,el,Grek,preferred,1,,,src-pleiades-103565779,reviewed
name-sanctuary-cyrene-zeus-sanctuary-en-preferred,sanctuary-cyrene-zeus-sanctuary,Temple of Zeus at Cyrene,en,Latn,preferred,1,,,src-pleiades-103565779,reviewed
name-sanctuary-cyrene-zeus-sanctuary-grc-ancient,sanctuary-cyrene-zeus-sanctuary,Διὸς ἱερόν,grc,Grek,ancient,0,,,src-pleiades-103565779,reviewed
name-sanctuary-delos-apollo-sanctuary-el-preferred,sanctuary-delos-apollo-sanctuary,Ιερό του Απόλλωνα στη Δήλο,el,Grek,preferred,1,,,src-pleiades-599506,reviewed
name-sanctuary-delos-apollo-sanctuary-en-preferred,sanctuary-delos-apollo-sanctuary,Sanctuary of Apollo on Delos,en,Latn,preferred,1,,,src-pleiades-599506,reviewed
name-sanctuary-delos-apollo-sanctuary-grc-ancient,sanctuary-delos-apollo-sanctuary,Δῆλος,grc,Grek,ancient,0,,,src-pleiades-599506,reviewed
name-sanctuary-delphi-apollo-sanctuary-el-preferred,sanctuary-delphi-apollo-sanctuary,Ιερό του Απόλλωνα στους Δελφούς,el,Grek,preferred,1,,,src-pleiades-540726,reviewed
name-sanctuary-delphi-apollo-sanctuary-en-preferred,sanctuary-delphi-apollo-sanctuary,Sanctuary of Apollo at Delphi,en,Latn,preferred,1,,,src-pleiades-540726,reviewed
name-sanctuary-delphi-apollo-sanctuary-grc-ancient,sanctuary-delphi-apollo-sanctuary,Δελφοί,grc,Grek,ancient,0,,,src-pleiades-540726,reviewed
name-sanctuary-delphi-athena-pronaia-sanctuary-el-preferred,sanctuary-delphi-athena-pronaia-sanctuary,Ιερό της Αθηνάς Προναίας στους Δελφούς,el,Grek,preferred,1,,,src-pleiades-513711610,reviewed
name-sanctuary-delphi-athena-pronaia-sanctuary-en-preferred,sanctuary-delphi-athena-pronaia-sanctuary,Sanctuary of Athena Pronaia at Delphi,en,Latn,preferred,1,,,src-pleiades-513711610,reviewed
name-sanctuary-delphi-athena-pronaia-sanctuary-grc-ancient,sanctuary-delphi-athena-pronaia-sanctuary,Ἀθηνᾶ Προναία,grc,Grek,ancient,0,,,src-pleiades-513711610,reviewed
name-sanctuary-despotiko-apollo-sanctuary-el-preferred,sanctuary-despotiko-apollo-sanctuary,Ιερό του Απόλλωνα στο Δεσποτικό,el,Grek,preferred,1,,,src-pleiades-854812387,reviewed
name-sanctuary-despotiko-apollo-sanctuary-en-preferred,sanctuary-despotiko-apollo-sanctuary,Sanctuary of Apollo at Despotiko,en,Latn,preferred,1,,,src-pleiades-854812387,reviewed
name-sanctuary-didyma-apollo-oracle-el-preferred,sanctuary-didyma-apollo-oracle,Μαντείο του Απόλλωνα στα Δίδυμα,el,Grek,preferred,1,,,src-pleiades-599593,reviewed
name-sanctuary-didyma-apollo-oracle-en-preferred,sanctuary-didyma-apollo-oracle,Oracle of Apollo at Didyma,en,Latn,preferred,1,,,src-pleiades-599593,reviewed
name-sanctuary-didyma-apollo-oracle-grc-ancient,sanctuary-didyma-apollo-oracle,Δίδυμα,grc,Grek,ancient,0,,,src-pleiades-599593,reviewed
name-sanctuary-dodona-zeus-oracle-el-preferred,sanctuary-dodona-zeus-oracle,Μαντείο του Δία στη Δωδώνη,el,Grek,preferred,1,,,src-pleiades-530843,reviewed
name-sanctuary-dodona-zeus-oracle-en-preferred,sanctuary-dodona-zeus-oracle,Oracle of Zeus at Dodona,en,Latn,preferred,1,,,src-pleiades-530843,reviewed
name-sanctuary-dodona-zeus-oracle-grc-ancient,sanctuary-dodona-zeus-oracle,Δωδώνη,grc,Grek,ancient,0,,,src-pleiades-530843,reviewed
name-sanctuary-eleusis-demeter-sanctuary-el-preferred,sanctuary-eleusis-demeter-sanctuary,Ιερό της Δήμητρας στην Ελευσίνα,el,Grek,preferred,1,,,src-pleiades-579910,reviewed
name-sanctuary-eleusis-demeter-sanctuary-en-preferred,sanctuary-eleusis-demeter-sanctuary,Sanctuary of Demeter at Eleusis,en,Latn,preferred,1,,,src-pleiades-579910,reviewed
name-sanctuary-eleusis-demeter-sanctuary-grc-ancient,sanctuary-eleusis-demeter-sanctuary,Ἐλευσίς,grc,Grek,ancient,0,,,src-pleiades-579910,reviewed
name-sanctuary-ephesus-artemis-sanctuary-el-preferred,sanctuary-ephesus-artemis-sanctuary,Αρτεμίσιο Εφέσου,el,Grek,preferred,1,,,src-pleiades-873985034,reviewed
name-sanctuary-ephesus-artemis-sanctuary-en-preferred,sanctuary-ephesus-artemis-sanctuary,Artemision of Ephesus,en,Latn,preferred,1,,,src-pleiades-873985034,reviewed
name-sanctuary-ephesus-artemis-sanctuary-grc-ancient,sanctuary-ephesus-artemis-sanctuary,Ἀρτεμίσιον Ἐφέσου,grc,Grek,ancient,0,,,src-pleiades-873985034,reviewed
name-sanctuary-epidauros-asklepios-sanctuary-el-preferred,sanctuary-epidauros-asklepios-sanctuary,Ασκληπιείο Επιδαύρου,el,Grek,preferred,1,,,src-pleiades-570127,reviewed
name-sanctuary-epidauros-asklepios-sanctuary-en-preferred,sanctuary-epidauros-asklepios-sanctuary,Sanctuary of Asklepios at Epidauros,en,Latn,preferred,1,,,src-pleiades-570127,reviewed
name-sanctuary-epidauros-asklepios-sanctuary-grc-ancient,sanctuary-epidauros-asklepios-sanctuary,Ἀσκληπιεῖον Ἐπιδαύρου,grc,Grek,ancient,0,,,src-pleiades-570127,reviewed
name-sanctuary-foce-del-sele-heraion-el-preferred,sanctuary-foce-del-sele-heraion,Ηραίο στις εκβολές του Σέλε,el,Grek,preferred,1,,,src-pleiades-442610,reviewed
name-sanctuary-foce-del-sele-heraion-en-preferred,sanctuary-foce-del-sele-heraion,Heraion at Foce del Sele,en,Latn,preferred,1,,,src-pleiades-442610,reviewed
name-sanctuary-foce-del-sele-heraion-grc-ancient,sanctuary-foce-del-sele-heraion,Ἡραῖον Ποσειδωνίας,grc,Grek,ancient,0,,,src-pleiades-442610,reviewed
name-sanctuary-golgoi-aphrodite-sanctuary-el-preferred,sanctuary-golgoi-aphrodite-sanctuary,Ιερό της Αφροδίτης Γολγίας,el,Grek,preferred,1,,,src-pleiades-707470,reviewed
name-sanctuary-golgoi-aphrodite-sanctuary-en-preferred,sanctuary-golgoi-aphrodite-sanctuary,Sanctuary of Aphrodite Golgia,en,Latn,preferred,1,,,src-pleiades-707470,reviewed
name-sanctuary-golgoi-aphrodite-sanctuary-grc-ancient,sanctuary-golgoi-aphrodite-sanctuary,Γόλγοι,grc,Grek,ancient,0,,,src-pleiades-707470,reviewed
name-sanctuary-gyroulas-demeter-sanctuary-el-preferred,sanctuary-gyroulas-demeter-sanctuary,Ιερό Δήμητρας και Απόλλωνα στον Γύρουλα,el,Grek,preferred,1,,,src-pleiades-599631,reviewed
name-sanctuary-gyroulas-demeter-sanctuary-en-preferred,sanctuary-gyroulas-demeter-sanctuary,Sanctuary of Demeter and Apollo at Gyroulas,en,Latn,preferred,1,,,src-pleiades-599631,reviewed
name-sanctuary-hierapolis-ploutonion-el-preferred,sanctuary-hierapolis-ploutonion,Πλουτώνιο Ιεράπολης,el,Grek,preferred,1,,,src-pleiades-232079424,reviewed
name-sanctuary-hierapolis-ploutonion-en-preferred,sanctuary-hierapolis-ploutonion,Ploutonion at Hierapolis,en,Latn,preferred,1,,,src-pleiades-232079424,reviewed
name-sanctuary-hierapolis-ploutonion-grc-ancient,sanctuary-hierapolis-ploutonion,Πλουτώνιον,grc,Grek,ancient,0,,,src-pleiades-232079424,reviewed
name-sanctuary-histria-sacred-zone-el-preferred,sanctuary-histria-sacred-zone,Ιερή ζώνη της Ιστρίας,el,Grek,preferred,1,,,src-pleiades-216839,reviewed
name-sanctuary-histria-sacred-zone-en-preferred,sanctuary-histria-sacred-zone,Sacred Zone of Histria,en,Latn,preferred,1,,,src-pleiades-216839,reviewed
name-sanctuary-histria-sacred-zone-grc-ancient,sanctuary-histria-sacred-zone,Ἰστρίη,grc,Grek,ancient,0,,,src-pleiades-216839,reviewed
name-sanctuary-hyria-dionysos-sanctuary-el-preferred,sanctuary-hyria-dionysos-sanctuary,Ιερό του Διονύσου στα Ύρια Νάξου,el,Grek,preferred,1,,,src-pleiades-599661,reviewed
name-sanctuary-hyria-dionysos-sanctuary-en-preferred,sanctuary-hyria-dionysos-sanctuary,Sanctuary of Dionysos at Hyria,en,Latn,preferred,1,,,src-pleiades-599661,reviewed
name-sanctuary-hyria-dionysos-sanctuary-grc-ancient,sanctuary-hyria-dionysos-sanctuary,Ὕρια,grc,Grek,ancient,0,,,src-pleiades-599661,reviewed
name-sanctuary-isthmia-poseidon-sanctuary-el-preferred,sanctuary-isthmia-poseidon-sanctuary,Ιερό του Ποσειδώνα στα Ίσθμια,el,Grek,preferred,1,,,src-pleiades-570316,reviewed
name-sanctuary-isthmia-poseidon-sanctuary-en-preferred,sanctuary-isthmia-poseidon-sanctuary,Sanctuary of Poseidon at Isthmia,en,Latn,preferred,1,,,src-pleiades-570316,reviewed
name-sanctuary-isthmia-poseidon-sanctuary-grc-ancient,sanctuary-isthmia-poseidon-sanctuary,Ἴσθμια,grc,Grek,ancient,0,,,src-pleiades-570316,reviewed
name-sanctuary-kalapodi-artemis-apollo-sanctuary-el-preferred,sanctuary-kalapodi-artemis-apollo-sanctuary,Ιερό Αρτέμιδος και Απόλλωνα στο Καλαπόδι,el,Grek,preferred,1,,,src-pleiades-955675680,reviewed
